"";"CD_PROGRAMA_IES";"ID_PROJETO";"QACP";"QPP";"DFCP"
"674";"12001015034P6";424031;4;3;1,33333333333333
"675";"12001015035P2";277426;1;2;0,5
"676";"12001015035P2";277639;1;1;1
"677";"12001015035P2";324531;1;2;0,5
"678";"12001015035P2";324533;1;1;1
"679";"12001015035P2";373567;1;1;1
"680";"12001015035P2";373587;2;2;1
"681";"12001015035P2";373612;2;3;0,666666666666667
"682";"12001015035P2";373615;2;2;1
"683";"12001015035P2";373618;1;1;1
"684";"12001015035P2";373630;2;3;0,666666666666667
"685";"12001015035P2";373635;1;1;1
"686";"12001015035P2";373638;2;1;2
"687";"12001015036P9";239436;1;1;1
"688";"12001015036P9";285899;1;1;1
"689";"12001015036P9";285904;1;1;1
"690";"12001015036P9";376239;1;1;1
"691";"12001015036P9";382820;1;1;1
"692";"12001015036P9";410499;1;1;1
"693";"12001015036P9";410535;1;1;1
"694";"12001015036P9";78967;1;1;1
"695";"12001015036P9";78983;2;1;2
"696";"12001015037P5";334063;1;1;1
"697";"12001015038P1";286881;1;1;1
"698";"12001015038P1";286934;1;1;1
"699";"12001015038P1";286941;1;1;1
"700";"12001015038P1";286949;1;1;1
"701";"12001015038P1";286977;2;1;2
"702";"12001015038P1";287002;1;1;1
"703";"12001015038P1";287005;1;1;1
"704";"12001015038P1";287009;1;1;1
"705";"12001015038P1";287023;1;1;1
"706";"12001015038P1";287025;1;1;1
"707";"12001015038P1";287029;1;1;1
"708";"12001015038P1";287042;1;1;1
"709";"12001015038P1";287053;1;1;1
"710";"12001015038P1";287067;1;1;1
"711";"12001015038P1";287070;1;1;1
"712";"12001015038P1";287073;1;1;1
"713";"12001015038P1";287074;1;1;1
"714";"12001015038P1";287077;1;1;1
"715";"12001015038P1";287087;1;1;1
"716";"12001015038P1";287097;1;1;1
"717";"12001015038P1";287098;1;1;1
"718";"12001015038P1";287115;1;1;1
"719";"12001015038P1";287118;1;1;1
"720";"12001015038P1";287120;1;1;1
"721";"12001015038P1";287131;1;1;1
"722";"12001015038P1";287359;1;1;1
"723";"12001015038P1";287379;1;1;1
"724";"12001015038P1";287383;1;1;1
"725";"12001015038P1";287402;1;1;1
"726";"12001015038P1";287403;1;1;1
"727";"12001015038P1";287406;1;1;1
"728";"12001015038P1";287534;1;1;1
"729";"12001015038P1";287554;1;1;1
"730";"12001015038P1";287617;1;1;1
"731";"12001015038P1";287640;1;1;1
"732";"12001015038P1";287646;1;1;1
"733";"12001015038P1";287650;1;1;1
"734";"12001015038P1";287652;1;1;1
"735";"12001015038P1";287696;1;1;1
"736";"12001015038P1";287701;1;1;1
"737";"12001015038P1";287714;1;1;1
"738";"12001015038P1";287728;1;1;1
"739";"12001015038P1";287759;1;1;1
"740";"12001015038P1";287777;1;1;1
"741";"12001015038P1";287800;1;1;1
"742";"12001015038P1";287860;1;1;1
"743";"12001015038P1";287888;1;1;1
"744";"12001015038P1";287900;1;1;1
"745";"12001015038P1";287964;1;1;1
"746";"12001015038P1";287965;1;1;1
"747";"12001015038P1";287969;1;1;1
"748";"12001015038P1";289511;2;3;0,666666666666667
"749";"12001015038P1";289573;1;2;0,5
"750";"12001015038P1";289594;1;1;1
"751";"12001015038P1";289885;1;1;1
"752";"12001015038P1";289902;1;1;1
"753";"12001015038P1";289922;1;1;1
"754";"12001015038P1";289943;1;1;1
"755";"12001015038P1";289987;1;1;1
"756";"12001015038P1";290298;1;1;1
"757";"12001015038P1";290429;2;1;2
"758";"12001015038P1";290808;1;1;1
"759";"12001015038P1";290809;1;1;1
"760";"12001015038P1";290827;1;1;1
"761";"12001015038P1";290831;1;1;1
"762";"12001015038P1";290916;1;1;1
"763";"12001015038P1";290918;1;1;1
"764";"12001015038P1";290927;1;1;1
"765";"12001015038P1";292890;2;2;1
"766";"12001015038P1";292985;1;1;1
"767";"12001015038P1";293055;1;1;1
"768";"12001015038P1";293186;1;2;0,5
"769";"12001015038P1";293209;1;2;0,5
"770";"12001015038P1";293249;1;1;1
"771";"12001015038P1";293343;1;1;1
"772";"12001015038P1";293374;1;2;0,5
"773";"12001015038P1";293389;1;1;1
"774";"12001015038P1";293406;1;1;1
"775";"12001015038P1";293565;1;1;1
"776";"12001015038P1";293593;1;1;1
"777";"12001015038P1";293599;1;1;1
"778";"12001015038P1";296085;1;1;1
"779";"12001015038P1";300068;1;1;1
"780";"12001015038P1";309038;1;1;1
"781";"12001015038P1";309097;1;1;1
"782";"12001015038P1";310106;2;1;2
"783";"12001015038P1";310107;1;1;1
"784";"12001015038P1";310109;1;1;1
"785";"12001015038P1";310245;1;1;1
"786";"12001015038P1";310250;1;1;1
"787";"12001015038P1";310254;1;1;1
"788";"12001015038P1";310286;1;1;1
"789";"12001015038P1";310308;1;1;1
"790";"12001015038P1";310312;1;1;1
"791";"12001015038P1";310319;1;1;1
"792";"12001015038P1";310323;1;1;1
"793";"12001015038P1";310330;1;1;1
"794";"12001015038P1";310336;1;1;1
"795";"12001015038P1";310337;1;1;1
"796";"12001015038P1";310342;1;1;1
"797";"12001015038P1";310347;1;1;1
"798";"12001015038P1";310348;1;1;1
"799";"12001015038P1";310355;1;1;1
"800";"12001015038P1";310365;1;1;1
"801";"12001015038P1";310367;2;1;2
"802";"12001015038P1";310371;1;1;1
"803";"12001015038P1";310375;2;2;1
"804";"12001015038P1";310378;1;1;1
"805";"12001015038P1";310379;1;1;1
"806";"12001015038P1";310388;1;1;1
"807";"12001015038P1";310389;1;1;1
"808";"12001015038P1";310394;1;1;1
"809";"12001015038P1";310396;1;1;1
"810";"12001015038P1";310398;1;1;1
"811";"12001015038P1";310400;1;1;1
"812";"12001015038P1";310405;1;1;1
"813";"12001015038P1";310408;1;1;1
"814";"12001015038P1";310418;1;1;1
"815";"12001015038P1";310422;1;1;1
"816";"12001015038P1";310425;1;1;1
"817";"12001015038P1";310428;1;1;1
"818";"12001015038P1";310608;1;1;1
"819";"12001015038P1";310632;1;1;1
"820";"12001015038P1";310635;1;1;1
"821";"12001015038P1";310636;1;1;1
"822";"12001015038P1";310643;2;1;2
"823";"12001015038P1";310648;1;1;1
"824";"12001015038P1";310656;1;1;1
"825";"12001015038P1";310659;1;2;0,5
"826";"12001015038P1";310674;1;1;1
"827";"12001015038P1";310684;1;1;1
"828";"12001015038P1";310687;1;1;1
"829";"12001015038P1";310689;1;1;1
"830";"12001015038P1";310692;1;1;1
"831";"12001015038P1";310696;1;1;1
"832";"12001015038P1";310704;1;1;1
"833";"12001015038P1";310706;1;1;1
"834";"12001015038P1";310713;1;1;1
"835";"12001015038P1";310716;1;1;1
"836";"12001015038P1";310719;1;1;1
"837";"12001015038P1";310720;1;1;1
"838";"12001015038P1";324910;1;1;1
"839";"12001015038P1";325361;1;1;1
"840";"12001015038P1";325396;1;1;1
"841";"12001015038P1";325411;1;1;1
"842";"12001015038P1";325423;1;1;1
"843";"12001015038P1";329738;1;1;1
"844";"12001015038P1";338985;1;1;1
"845";"12001015038P1";351243;1;1;1
"846";"12001015038P1";351282;1;1;1
"847";"12001015038P1";351284;1;1;1
"848";"12001015038P1";351288;1;1;1
"849";"12001015038P1";379463;1;1;1
"850";"12001015038P1";379479;1;1;1
"851";"12001015038P1";379505;1;1;1
"852";"12001015038P1";379560;1;1;1
"853";"12001015038P1";379594;2;1;2
"854";"12001015038P1";379690;1;1;1
"855";"12001015038P1";380153;1;1;1
"856";"12001015038P1";380608;1;1;1
"857";"12001015038P1";380610;1;1;1
"858";"12001015038P1";380614;1;1;1
"859";"12001015038P1";380625;1;1;1
"860";"12001015038P1";380626;1;1;1
"861";"12001015038P1";380629;1;1;1
"862";"12001015038P1";380632;1;1;1
"863";"12001015038P1";380633;1;1;1
"864";"12001015038P1";380643;1;1;1
"865";"12001015038P1";380645;1;1;1
"866";"12001015038P1";380646;1;1;1
"867";"12001015038P1";380650;1;1;1
"868";"12001015038P1";380659;1;1;1
"869";"12001015038P1";380667;1;1;1
"870";"12001015038P1";380668;1;1;1
"871";"12001015038P1";380674;1;1;1
"872";"12001015038P1";380680;1;1;1
"873";"12001015038P1";380682;1;1;1
"874";"12001015038P1";380695;1;1;1
"875";"12001015038P1";380704;1;1;1
"876";"12001015038P1";380730;1;1;1
"877";"12001015038P1";380731;1;1;1
"878";"12001015038P1";380732;1;1;1
"879";"12001015038P1";380734;1;1;1
"880";"12001015038P1";380737;1;1;1
"881";"12001015038P1";380740;1;1;1
"882";"12001015038P1";380747;1;1;1
"883";"12001015038P1";380750;2;1;2
"884";"12001015038P1";380761;1;1;1
"885";"12001015038P1";380763;1;1;1
"886";"12001015038P1";380765;2;1;2
"887";"12001015038P1";380776;1;1;1
"888";"12001015038P1";380784;1;1;1
"889";"12001015038P1";381005;1;1;1
"890";"12001015038P1";381011;1;1;1
"891";"12001015038P1";381012;1;1;1
"892";"12001015038P1";381013;1;1;1
"893";"12001015038P1";381026;1;1;1
"894";"12001015038P1";381041;1;1;1
"895";"12001015038P1";381043;1;1;1
"896";"12001015038P1";381051;1;1;1
"897";"12001015038P1";381075;1;1;1
"898";"12001015038P1";79042;1;2;0,5
"899";"12001015039P8";300398;3;1;3
"900";"12001015039P8";300542;3;1;3
"901";"12001015039P8";317055;1;1;1
"902";"12001015039P8";318022;1;1;1
"903";"12001015039P8";326829;1;1;1
"904";"12001015039P8";326877;1;1;1
"905";"12001015039P8";326892;1;1;1
"906";"12001015039P8";330985;1;1;1
"907";"12001015039P8";331005;1;1;1
"908";"12001015039P8";411960;1;1;1
"909";"12001015039P8";411961;1;1;1
"910";"12001015039P8";411962;1;1;1
"911";"12001015039P8";411988;1;1;1
"912";"12001015039P8";412031;1;1;1
"913";"12001015039P8";412037;3;1;3
"914";"12001015040P6";257656;2;3;0,666666666666667
"915";"12001015040P6";257709;1;1;1
"916";"12001015040P6";257747;2;3;0,666666666666667
"917";"12001015040P6";267426;1;1;1
"918";"12001015040P6";267435;1;1;1
"919";"12001015040P6";267447;1;1;1
"920";"12001015040P6";267459;1;1;1
"921";"12001015040P6";323952;2;6;0,333333333333333
"922";"12001015040P6";347690;1;1;1
"923";"12001015040P6";354454;1;2;0,5
"924";"12001015040P6";355320;2;2;1
"925";"12001015040P6";355353;1;1;1
"926";"12001015040P6";355360;1;1;1
"927";"12001015040P6";360066;1;2;0,5
"928";"12001015040P6";360264;1;2;0,5
"929";"12001015040P6";424809;1;1;1
"930";"12001015041P2";319529;2;2;1
"931";"12001015041P2";320312;1;1;1
"932";"12001015041P2";371427;1;1;1
"933";"12001015041P2";374264;1;1;1
"934";"12001015041P2";374316;1;1;1
"935";"12001015041P2";378130;3;4;0,75
"936";"12001015041P2";378894;1;1;1
"937";"12001015041P2";379532;2;2;1
"938";"12001015041P2";401495;2;2;1
"939";"12001015041P2";401505;1;1;1
"940";"12001015041P2";79255;1;1;1
"941";"12001015042P9";322028;1;1;1
"942";"12001015042P9";322029;1;1;1
"943";"12001015042P9";322054;1;1;1
"944";"12001015042P9";322188;1;1;1
"945";"12001015042P9";322214;1;1;1
"946";"12001015042P9";322215;1;1;1
"947";"12001015042P9";322257;1;1;1
"948";"12001015042P9";325889;2;1;2
"949";"12001015063P6";394620;2;1;2
"950";"12001015063P6";395053;2;4;0,5
"951";"12001015063P6";409233;1;1;1
"952";"12001015063P6";409286;1;1;1
"953";"12001015063P6";409287;1;1;1
"954";"12001015063P6";413684;1;1;1
"955";"12001015063P6";414152;1;1;1
"956";"12001015063P6";414526;1;1;1
"957";"12001015063P6";414528;1;2;0,5
"958";"12001015063P6";414534;2;2;1
"959";"12001015064P2";360922;1;1;1
"960";"12001015064P2";360925;1;1;1
"961";"12001015064P2";360927;1;1;1
"962";"12001015064P2";360939;2;2;1
"963";"12001015064P2";360944;1;1;1
"964";"12001015064P2";360975;1;1;1
"965";"12001015064P2";361247;2;1;2
"966";"12001015064P2";361262;2;1;2
"967";"12001015064P2";361281;2;1;2
"968";"12001015064P2";361283;2;1;2
"969";"12001015064P2";363721;2;1;2
"970";"12001015064P2";363767;1;1;1
"971";"12001015064P2";363782;3;3;1
"972";"12001015064P2";363806;1;1;1
"973";"12001015064P2";364170;1;1;1
"974";"12001015064P2";364178;1;1;1
"975";"12001015064P2";364213;1;1;1
"976";"12001015064P2";364291;1;1;1
"977";"12001015064P2";364296;1;1;1
"978";"12001015064P2";364313;1;1;1
"979";"12001015064P2";364333;1;1;1
"980";"12001015064P2";365843;1;1;1
"981";"12001015064P2";365845;1;1;1
"982";"12001015064P2";365846;1;1;1
"983";"12001015064P2";365879;1;1;1
"984";"12001015064P2";365881;1;1;1
"985";"12001015064P2";365903;1;1;1
"986";"12001015064P2";365905;1;1;1
"987";"12001015064P2";365908;1;1;1
"988";"12001015064P2";365930;1;1;1
"989";"12001015064P2";365953;1;1;1
"990";"12001015064P2";366570;1;1;1
"991";"12001015064P2";393692;2;2;1
"992";"12001015065P9";365991;1;1;1
"993";"12001015065P9";366016;1;2;0,5
"994";"12001015065P9";366017;1;1;1
"995";"12001015065P9";366018;2;2;1
"996";"12001015065P9";366019;2;2;1
"997";"12001015065P9";366866;1;2;0,5
"998";"12001015065P9";366867;2;2;1
"999";"12001015065P9";366868;1;2;0,5
"1000";"12001015065P9";366869;1;1;1
"1001";"12001015065P9";366870;1;1;1
"1002";"12001015065P9";366871;1;1;1
"1003";"12001015065P9";366891;2;2;1
"1004";"12001015065P9";366908;1;1;1
"1005";"12001015065P9";366912;1;1;1
"1006";"12001015065P9";366913;2;2;1
"1007";"12001015065P9";366914;1;2;0,5
"1008";"12001015065P9";366915;2;2;1
"1009";"12001015065P9";415826;2;2;1
"1010";"12001015065P9";415828;1;1;1
"1011";"12001015065P9";415831;1;1;1
"1012";"12001015065P9";415832;1;1;1
"1013";"12001015065P9";416142;1;1;1
"1014";"12001015065P9";416144;1;1;1
"1015";"12001015065P9";416148;1;1;1
"1016";"12001015065P9";416151;1;1;1
"1017";"12001015065P9";416153;1;1;1
"1018";"12001015065P9";416157;2;2;1
"1019";"12001015065P9";416162;1;2;0,5
"1020";"12001015066P5";408954;1;1;1
"1021";"12001015066P5";408955;1;1;1
"1022";"12001015066P5";408956;1;1;1
"1023";"12001015066P5";408985;1;1;1
"1024";"12001015066P5";409642;1;1;1
"1025";"12001015066P5";409645;1;1;1
"1026";"12001015066P5";409661;1;1;1
"1027";"12001015066P5";409673;1;1;1
"1028";"12002011011P2";264424;1;1;1
"1029";"12002011011P2";276386;1;1;1
"1030";"12002011011P2";276425;2;3;0,666666666666667
"1031";"12002011011P2";378363;2;2;1
"1032";"12002011011P2";423235;2;2;1
"1033";"12002011011P2";423240;1;2;0,5
"1034";"12002011011P2";423257;2;2;1
"1035";"12002011011P2";423270;1;1;1
"1036";"12002011011P2";423279;2;4;0,5
"1037";"12006017003P5";287890;1;1;1
"1038";"12006017003P5";332868;1;1;1
"1039";"12006017003P5";332935;1;1;1
"1040";"12006017003P5";332936;1;1;1
"1041";"12006017003P5";333301;1;1;1
"1042";"12006017003P5";333303;1;1;1
"1043";"12006017003P5";333334;1;1;1
"1044";"12006017003P5";376853;2;3;0,666666666666667
"1045";"12006017003P5";376862;1;1;1
"1046";"12006017003P5";377263;1;1;1
"1047";"12006017003P5";377283;2;2;1
"1048";"12006017003P5";377288;2;2;1
"1049";"12006017003P5";377435;2;2;1
"1050";"12006017003P5";377547;1;1;1
"1051";"12006017003P5";378004;1;1;1
"1052";"12006017003P5";378025;1;1;1
"1053";"12006017003P5";378030;1;1;1
"1054";"12006017003P5";378135;1;1;1
"1055";"12006017003P5";396338;1;1;1
"1056";"12006017003P5";419798;2;2;1
"1057";"12006017003P5";423755;3;3;1
"1058";"12008010001P9";289944;3;5;0,6
"1059";"12008010001P9";290113;2;3;0,666666666666667
"1060";"12008010001P9";290732;2;3;0,666666666666667
"1061";"12008010001P9";290878;3;3;1
"1062";"12008010001P9";292096;1;1;1
"1063";"12008010001P9";296455;4;5;0,8
"1064";"12008010001P9";296720;1;1;1
"1065";"12008010001P9";296803;2;2;1
"1066";"12008010001P9";296847;3;3;1
"1067";"12008010001P9";298033;2;2;1
"1068";"12008010001P9";327431;2;5;0,4
"1069";"12008010001P9";327469;4;4;1
"1070";"12008010001P9";329249;5;7;0,714285714285714
"1071";"12008010001P9";329478;3;3;1
"1072";"12008010001P9";332745;3;4;0,75
"1073";"12008010001P9";354752;2;2;1
"1074";"12008010001P9";354772;3;4;0,75
"1075";"12008010001P9";361259;4;4;1
"1076";"12008010001P9";383827;2;2;1
"1077";"12008010001P9";385759;5;4;1,25
"1078";"12008010001P9";396510;2;2;1
"1079";"12008010001P9";411853;1;1;1
"1080";"12008010001P9";411868;2;2;1
"1081";"12008010001P9";412122;2;2;1
"1082";"12008010001P9";412130;1;1;1
"1083";"12008010001P9";412232;2;2;1
"1084";"12008010001P9";412262;2;3;0,666666666666667
"1085";"12008010001P9";412365;2;3;0,666666666666667
"1086";"12008010001P9";412392;2;4;0,5
"1087";"12008010001P9";412662;2;2;1
"1088";"12008010001P9";412748;1;1;1
"1089";"12008010001P9";412758;2;2;1
"1090";"12008010001P9";412820;1;1;1
"1091";"12008010001P9";412822;1;1;1
"1092";"12008010001P9";412835;1;1;1
"1093";"12008010001P9";412843;1;1;1
"1094";"12008010001P9";412861;3;4;0,75
"1095";"12008010001P9";413006;3;3;1
"1096";"12008010001P9";413119;3;4;0,75
"1097";"12008010001P9";413154;7;8;0,875
"1098";"12008010001P9";413240;3;3;1
"1099";"12008010001P9";413251;3;5;0,6
"1100";"12008010001P9";413261;3;3;1
"1101";"12008010001P9";413290;4;4;1
"1102";"12008010001P9";413331;1;1;1
"1103";"12008010001P9";414508;5;5;1
"1104";"12008010001P9";414614;3;3;1
"1105";"12008010001P9";414687;4;4;1
"1106";"12008010001P9";420483;1;1;1
"1107";"12008010001P9";423517;1;1;1
"1108";"12008010002P5";248718;2;2;1
"1109";"12008010002P5";248828;2;1;2
"1110";"12008010002P5";248829;2;2;1
"1111";"12008010002P5";249142;2;1;2
"1112";"12008010002P5";249173;2;1;2
"1113";"12008010003P1";79984;1;1;1
"1114";"12008010005P4";302520;1;1;1
"1115";"12008010005P4";341293;1;1;1
"1116";"12008010005P4";386177;3;1;3
"1117";"12008010007P7";269227;1;1;1
"1118";"12008010007P7";404767;1;1;1
"1119";"12008010007P7";404823;1;1;1
"1120";"12008010007P7";405197;1;1;1
"1121";"12008010007P7";405199;1;1;1
"1122";"12008010007P7";405200;2;1;2
"1123";"12008010007P7";405210;1;1;1
"1124";"12008010007P7";405212;1;1;1
"1125";"12008010007P7";405214;2;1;2
"1126";"12008010007P7";405217;5;3;1,66666666666667
"1127";"12008010007P7";405218;4;2;2
"1128";"12008010007P7";405219;2;1;2
"1129";"12008010007P7";405220;2;1;2
"1130";"12008010007P7";405232;1;1;1
"1131";"12008010007P7";405238;5;3;1,66666666666667
"1132";"12008010007P7";424810;2;1;2
"1133";"12008010007P7";424866;2;1;2
"1134";"12008010007P7";424895;2;1;2
"1135";"12008010007P7";424939;2;1;2
"1136";"12008010007P7";424943;2;1;2
"1137";"12008010007P7";424958;2;1;2
"1138";"12008010007P7";424964;1;1;1
"1139";"12008010007P7";424968;1;1;1
"1140";"12008010007P7";424969;1;1;1
"1141";"12008010007P7";424992;1;1;1
"1142";"12008010007P7";424994;1;1;1
"1143";"12008010007P7";425011;1;1;1
"1144";"12008010007P7";425013;1;1;1
"1145";"12008010008P3";247081;1;2;0,5
"1146";"12008010008P3";247111;1;1;1
"1147";"12008010008P3";247126;1;1;1
"1148";"12008010008P3";247129;2;3;0,666666666666667
"1149";"12008010008P3";248082;2;1;2
"1150";"12008010008P3";248087;2;1;2
"1151";"12008010008P3";248089;2;1;2
"1152";"12008010008P3";274144;1;1;1
"1153";"12008010008P3";274160;1;1;1
"1154";"12008010008P3";274209;1;1;1
"1155";"12008010008P3";274297;2;1;2
"1156";"12008010008P3";339129;1;1;1
"1157";"12008010008P3";339172;1;1;1
"1158";"12008010039P6";380239;1;1;1
"1159";"12008010039P6";380274;1;1;1
"1160";"12008010039P6";381100;2;3;0,666666666666667
"1161";"12008010039P6";381138;1;1;1
"1162";"12008010039P6";381352;1;1;1
"1163";"12008010039P6";381614;1;1;1
"1164";"12008010039P6";381618;1;1;1
"1165";"12008010039P6";381619;1;1;1
"1166";"12008010039P6";381631;1;1;1
"1167";"12008010039P6";381638;2;1;2
"1168";"12008010039P6";382023;2;1;2
"1169";"12008010039P6";382040;2;1;2
"1170";"12008010039P6";382049;2;1;2
"1171";"12008010039P6";383432;1;1;1
"1172";"12008010039P6";412384;2;3;0,666666666666667
"1173";"12008010039P6";416901;1;1;1
"1174";"12008010070P0";421391;1;1;1
"1175";"12008010070P0";421414;3;2;1,5
"1176";"12008010070P0";421421;2;1;2
"1177";"12008010070P0";421449;1;1;1
"1178";"12008010070P0";421451;2;1;2
"1179";"12008010070P0";421454;1;2;0,5
"1180";"12008010070P0";421474;1;1;1
"1181";"12008010070P0";421477;1;2;0,5
"1182";"12008010070P0";421527;1;1;1
"1183";"12008010070P0";421811;2;1;2
"1184";"12008010070P0";421827;1;1;1
"1185";"12008010070P0";421956;2;3;0,666666666666667
"1186";"12008010070P0";422668;1;2;0,5
"1187";"13001019001P3";257281;1;2;0,5
"1188";"13001019001P3";257286;2;2;1
"1189";"13001019001P3";257787;2;2;1
"1190";"13001019001P3";257789;2;2;1
"1191";"13001019001P3";257790;1;1;1
"1192";"13001019001P3";257799;4;4;1
"1193";"13001019001P3";257979;1;1;1
"1194";"13001019001P3";257980;1;1;1
"1195";"13001019001P3";258604;1;1;1
"1196";"13001019001P3";258641;1;1;1
"1197";"13001019001P3";258893;1;1;1
"1198";"13001019001P3";258958;1;1;1
"1199";"13001019001P3";258971;1;1;1
"1200";"13001019001P3";258975;1;1;1
"1201";"13001019001P3";258979;1;1;1
"1202";"13001019001P3";258982;1;1;1
"1203";"13001019001P3";258996;1;1;1
"1204";"13001019001P3";258997;1;1;1
"1205";"13001019001P3";317944;1;1;1
"1206";"13001019001P3";318037;2;2;1
"1207";"13001019001P3";336705;1;2;0,5
"1208";"13001019001P3";355499;2;2;1
"1209";"13001019001P3";355729;1;1;1
"1210";"13001019001P3";355730;2;2;1
"1211";"13001019001P3";355736;2;2;1
"1212";"13001019001P3";355829;2;2;1
"1213";"13001019001P3";355831;1;2;0,5
"1214";"13001019001P3";420502;4;5;0,8
"1215";"13001019001P3";420550;1;1;1
"1216";"13001019001P3";420556;4;6;0,666666666666667
"1217";"13001019001P3";420588;3;2;1,5
"1218";"13001019001P3";420637;1;1;1
"1219";"13001019001P3";420641;1;1;1
"1220";"13001019004P2";285811;2;2;1
"1221";"13001019004P2";288592;3;4;0,75
"1222";"13001019004P2";288613;3;4;0,75
"1223";"13001019004P2";289718;2;5;0,4
"1224";"13001019004P2";289744;2;2;1
"1225";"13001019004P2";290200;2;4;0,5
"1226";"13001019004P2";290268;2;5;0,4
"1227";"13001019004P2";290360;2;4;0,5
"1228";"13001019004P2";290401;1;1;1
"1229";"13001019004P2";330565;3;3;1
"1230";"13001019004P2";332803;2;1;2
"1231";"13001019004P2";332806;1;2;0,5
"1232";"13001019004P2";332851;1;1;1
"1233";"13001019004P2";332985;1;1;1
"1234";"13001019004P2";333005;2;1;2
"1235";"13001019004P2";333021;2;1;2
"1236";"13001019004P2";333030;2;2;1
"1237";"13001019004P2";333033;2;2;1
"1238";"13001019004P2";333042;1;4;0,25
"1239";"13001019004P2";333044;2;4;0,5
"1240";"13001019004P2";333053;1;2;0,5
"1241";"13001019004P2";333055;2;4;0,5
"1242";"13001019004P2";333061;3;2;1,5
"1243";"13001019004P2";333072;1;1;1
"1244";"13001019004P2";333076;1;2;0,5
